Id,Weekly_Sales
44_60_2013-04-12,552.4213000000001
44_60_2013-04-19,523.3713
44_60_2013-04-26,494.6213
44_60_2013-05-03,390.5125
44_60_2013-05-10,396.3862
44_60_2013-05-17,546.6913
44_60_2013-05-24,46.733200000000004
44_60_2013-05-31,41.141799999999996
44_60_2013-06-07,45.661499999999975
44_60_2013-06-14,58.38799999999996
44_60_2013-06-21,27.63600000000001
44_60_2013-06-28,27.757100000000005
44_60_2013-07-05,21.855999999999998
44_60_2013-07-12,41.73739999999999
44_60_2013-07-19,52.1009
44_60_2013-07-26,52.476800000000004
44_67_2012-11-02,52.58960000000002
44_67_2012-11-09,52.66299999999998
44_67_2012-11-16,51.20050000000002
44_67_2012-11-23,68.5653
44_67_2012-11-30,971.9434999999992
44_67_2012-12-07,1422.3906000000006
44_67_2012-12-14,1361.1589000000001
44_67_2012-12-21,1325.1947999999993
44_67_2012-12-28,923.2207000000003
44_67_2013-01-04,869.8989
44_67_2013-01-11,872.1000999999997
44_67_2013-01-18,900.1402000000003
44_67_2013-01-25,924.9736000000005
44_67_2013-02-01,1175.8658000000003
44_67_2013-02-08,1077.9408000000005
44_67_2013-02-15,998.2036000000002
44_67_2013-02-22,993.7156
44_67_2013-03-01,972.1514999999993
44_67_2013-03-08,1042.0963999999997
44_67_2013-03-15,65.00470000000006
44_67_2013-03-22,63.27540000000006
44_67_2013-03-29,58.566600000000065
44_67_2013-04-05,23.795100000000026
44_67_2013-04-12,43.15010000000004
44_67_2013-04-19,37.760300000000036
44_67_2013-04-26,46.44900000000004
44_67_2013-05-03,36.35870000000004
44_67_2013-05-10,31.51360000000004
44_67_2013-05-17,6815.368599999994
44_67_2013-05-24,31515.309900000022
44_67_2013-05-31,19407.43479999999
44_67_2013-06-07,17527.4753
44_67_2013-06-14,6490.464500000005
44_67_2013-06-21,6844.730900000009
44_67_2013-06-28,9474.002999999995
44_67_2013-07-05,8802.5498
44_67_2013-07-12,6635.111499999995
44_67_2013-07-19,5296.971100000001
44_67_2013-07-26,5225.9286
44_72_2012-11-02,5452.578600000001
44_72_2012-11-09,5611.471799999999
44_72_2012-11-16,5678.337199999997
44_72_2012-11-23,5268.526900000001
44_72_2012-11-30,741.4858000000003
44_72_2012-12-07,1897.0834000000002
44_72_2012-12-14,2227.0006
44_72_2012-12-21,2468.1826999999994
44_72_2012-12-28,455.8724999999997
44_72_2013-01-04,502.80559999999963
44_72_2013-01-11,978.2773999999991
44_72_2013-01-18,1479.4171999999996
44_72_2013-01-25,8043.836499999994
44_72_2013-02-01,15789.986799999999
44_72_2013-02-08,15850.502200000006
44_72_2013-02-15,7498.660799999992
44_72_2013-02-22,5245.780799999994
44_72_2013-03-01,3420.830200000002
44_72_2013-03-08,1495.8822999999998
44_72_2013-03-15,3771.33
44_72_2013-03-22,3589.77
44_72_2013-03-29,3699.93
44_72_2013-04-05,3962.7
44_72_2013-04-12,2188.1201
44_72_2013-04-19,2193.8002
44_72_2013-04-26,2534.0008
44_72_2013-05-03,2295.7672000000002
44_72_2013-05-10,2408.18
44_72_2013-05-17,2848.0394
44_72_2013-05-24,3106.098899999999
44_72_2013-05-31,3265.0597
44_72_2013-06-07,3243.8896999999997
44_72_2013-06-14,3290.1728999999996
44_72_2013-06-21,2672.8332
44_72_2013-06-28,209.38589999999985
44_72_2013-07-05,1281.2909000000004
44_72_2013-07-12,1214.3365000000008
44_72_2013-07-19,1920.5801
44_72_2013-07-26,124.99560000000005
44_74_2012-11-02,88.89930000000005
44_74_2012-11-09,140.90170000000015
44_74_2012-11-16,118.56120000000003
44_74_2012-11-23,168.50490000000002
44_74_2012-11-30,191.4072
44_74_2012-12-07,188.81130000000002
44_74_2012-12-14,191.89090000000004
44_74_2012-12-21,207.80390000000017
44_74_2012-12-28,196.21379999999996
44_74_2013-01-04,187.39950000000002
44_74_2013-01-11,168.892
44_74_2013-01-18,113.52199999999993
44_74_2013-01-25,174.0299999999999
44_74_2013-02-01,195.108
44_74_2013-02-08,134.062
44_74_2013-02-15,136.69799999999998
44_74_2013-02-22,140.94799999999998
44_74_2013-03-01,134.50999999999996
44_74_2013-03-08,120.348
44_74_2013-03-15,123.44
44_74_2013-03-22,112.32000000000002
44_74_2013-03-29,119.63400000000007
44_74_2013-04-05,128.7531
44_74_2013-04-12,132.44619999999998
44_74_2013-04-19,124.29309999999998
44_74_2013-04-26,6195.338000000001
44_74_2013-05-03,5984.696099999998
44_74_2013-05-10,6118.855800000001
44_74_2013-05-17,8650.962599999995
44_74_2013-05-24,4595.058700000002
44_74_2013-05-31,4904.299500000005
44_74_2013-06-07,10622.378799999995
44_74_2013-06-14,5008.6128000000035
44_74_2013-06-21,6184.4229000000005
44_74_2013-06-28,12441.101199999997
44_74_2013-07-05,9113.3732
44_74_2013-07-12,11208.83990000001
44_74_2013-07-19,5706.956399999998
44_74_2013-07-26,5305.818600000004
44_79_2012-11-02,5664.5248
44_79_2012-11-09,2231.1185000000028
44_79_2012-11-16,3916.2072999999973
44_79_2012-11-23,3372.7636999999986
44_79_2012-11-30,2925.1897
44_79_2012-12-07,2323.839299999998
44_79_2012-12-14,2066.9410000000003
44_79_2012-12-21,3038.6706999999988
44_79_2012-12-28,2761.8371
44_79_2013-01-04,1906.6961999999999
44_79_2013-01-11,1944.0419999999995
44_79_2013-01-18,2023.0497
44_79_2013-01-25,2025.0702000000006
44_79_2013-02-01,1917.5575
44_79_2013-02-08,1914.0267999999999
44_79_2013-02-15,2326.8870999999995
44_79_2013-02-22,34346.3967
44_79_2013-03-01,163927.95310000013
44_79_2013-03-08,108927.02660000007
44_79_2013-03-15,56544.23229999996
44_79_2013-03-22,26795.78610000001
44_79_2013-03-29,31509.257100000028
44_79_2013-04-05,56100.16549999996
44_79_2013-04-12,43810.30070000002
44_79_2013-04-19,31498.8518
44_79_2013-04-26,30046.669200000008
44_79_2013-05-03,29677.661999999997
44_79_2013-05-10,33119.77190000003
44_79_2013-05-17,30914.05540000002
44_79_2013-05-24,32424.92610000001
44_79_2013-05-31,33556.01710000001
44_79_2013-06-07,10011.231500000002
44_79_2013-06-14,12702.2462
44_79_2013-06-21,10477.791799999999
44_79_2013-06-28,10019.875299999996
44_79_2013-07-05,9538.8403
44_79_2013-07-12,8860.238300000005
44_79_2013-07-19,9242.739800000005
44_79_2013-07-26,9794.540200000001
44_80_2012-11-02,9169.657299999992
44_80_2012-11-09,8326.790900000005
44_80_2012-11-16,8360.407400000006
44_80_2012-11-23,9489.005799999999
44_80_2012-11-30,9798.499299999998
44_80_2012-12-07,10204.747600000004
44_80_2012-12-14,10516.726900000007
44_80_2012-12-21,12442.537099999998
44_80_2012-12-28,15043.694300000001
44_80_2013-01-04,14549.024099999995
44_80_2013-01-11,14473.919699999995
44_80_2013-01-18,12791.546999999995
44_80_2013-01-25,13027.70929999999
44_80_2013-02-01,14946.819799999996
44_80_2013-02-08,14856.728699999996
44_80_2013-02-15,13864.558200000012
44_80_2013-02-22,12551.2286
44_80_2013-03-01,12635.786400000006
44_80_2013-03-08,12550.999599999996
44_80_2013-03-15,13457.161
44_80_2013-03-22,13725.3093
44_80_2013-03-29,13376.586200000005
44_80_2013-04-05,15871.136999999986
44_80_2013-04-12,15747.84369999999
44_80_2013-04-19,15916.83469999999
44_80_2013-04-26,16155.478299999999
44_80_2013-05-03,15049.416000000001
44_80_2013-05-10,14752.469000000014
44_80_2013-05-17,16019.484499999993
44_80_2013-05-24,15958.22109999999
44_80_2013-05-31,15738.850599999987
44_80_2013-06-07,16796.32930000001
44_80_2013-06-14,16214.813000000018
44_80_2013-06-21,17233.433999999997
44_80_2013-06-28,18284.869799999986
44_80_2013-07-05,19136.2051
44_80_2013-07-12,17594.491199999997
44_80_2013-07-19,19062.6501
44_80_2013-07-26,19562.781499999994
44_81_2012-11-02,19867.162199999984
44_81_2012-11-09,19783.04989999998
44_81_2012-11-16,19816.20629999999
44_81_2012-11-23,19421.6034
44_81_2012-11-30,19948.175399999993
44_81_2012-12-07,20530.595400000002
44_81_2012-12-14,19753.039100000005
44_81_2012-12-21,20452.7506
44_81_2012-12-28,19920.117499999993
44_81_2013-01-04,20643.534700000007
44_81_2013-01-11,22368.33930000001
44_81_2013-01-18,22439.333100000014
44_81_2013-01-25,21491.9958
44_81_2013-02-01,14227.288199999999
44_81_2013-02-08,18050.95900000001
44_81_2013-02-15,18456.49890000001
44_81_2013-02-22,23940.464900000003
44_81_2013-03-01,13100.021199999996
44_81_2013-03-08,11890.5642
44_81_2013-03-15,13219.407499999998
44_81_2013-03-22,13741.739800000003
44_81_2013-03-29,12960.146299999999
44_81_2013-04-05,12119.963399999997
44_81_2013-04-12,13175.1943
44_81_2013-04-19,13641.128199999996
44_81_2013-04-26,14290.917099999999
44_81_2013-05-03,14802.689299999985
44_81_2013-05-10,14523.982999999998
44_81_2013-05-17,2397.6314999999977
44_81_2013-05-24,3223.123099999999
44_81_2013-05-31,3351.1838999999977
44_81_2013-06-07,3261.4729999999977
44_81_2013-06-14,3140.7151000000026
44_81_2013-06-21,2971.583000000001
44_81_2013-06-28,3705.5919000000035
44_81_2013-07-05,3175.1947999999993
44_81_2013-07-12,2621.3147999999997
44_81_2013-07-19,2967.857399999999
44_81_2013-07-26,2912.433899999999
44_82_2012-11-02,3070.6646999999994
44_82_2012-11-09,3210.7731999999987
44_82_2012-11-16,3278.5989999999993
44_82_2012-11-23,3032.5925999999977
44_82_2012-11-30,1769.2531000000015
44_82_2012-12-07,1722.2856999999983
44_82_2012-12-14,2206.511099999999
44_82_2012-12-21,3728.2650000000012
44_82_2012-12-28,1355.3989000000001
44_82_2013-01-04,1261.8858999999993
44_82_2013-01-11,1271.5085999999994
44_82_2013-01-18,1406.4648000000004
44_82_2013-01-25,1570.0900000000008
44_82_2013-02-01,1993.8437
44_82_2013-02-08,2030.070400000001
44_82_2013-02-15,2269.9872000000005
44_82_2013-02-22,1976.9874
44_82_2013-03-01,2021.4206000000004
44_82_2013-03-08,2004.979799999998
44_82_2013-03-15,24413.3298
44_82_2013-03-22,25787.883400000002
44_82_2013-03-29,24354.212500000005
44_82_2013-04-05,24330.779500000008
44_82_2013-04-12,24687.739100000006
44_82_2013-04-19,24575.780900000012
44_82_2013-04-26,26132.551300000017
44_82_2013-05-03,24863.08370000002
44_82_2013-05-10,24944.63470000002
44_82_2013-05-17,12275.013600000004
44_82_2013-05-24,12276.296299999998
44_82_2013-05-31,12496.742800000002
44_82_2013-06-07,12971.015700000007
44_82_2013-06-14,13029.524800000003
44_82_2013-06-21,13141.214200000011
44_82_2013-06-28,62137.735599999985
44_82_2013-07-05,64113.97970000002
44_82_2013-07-12,66157.18809999998
44_82_2013-07-19,64704.447400000005
44_82_2013-07-26,63535.15349999999
44_83_2012-11-02,63539.72140000001
44_83_2012-11-09,65843.39620000003
44_83_2012-11-16,64759.29200000003
44_83_2012-11-23,62299.47790000003
44_83_2012-11-30,57995.67800000003
44_83_2012-12-07,58300.54480000004
44_83_2012-12-14,58178.414700000016
44_83_2012-12-21,59987.44530000005
44_83_2012-12-28,59863.05570000004
44_83_2013-01-04,59621.964700000004
44_83_2013-01-11,39791.74190000005
44_83_2013-01-18,45867.73129999997
44_83_2013-01-25,44547.91699999999
44_83_2013-02-01,43870.61739999998
44_83_2013-02-08,48925.643
44_83_2013-02-15,47830.10280000002
44_83_2013-02-22,51942.4728
44_83_2013-03-01,52110.625
44_83_2013-03-08,44331.857999999986
44_83_2013-03-15,40827.517
44_83_2013-03-22,39102.08000000001
44_83_2013-03-29,41180.37750000004
44_83_2013-04-05,41992.93510000001
44_83_2013-04-12,41417.0971
44_83_2013-04-19,40269.37510000002
44_83_2013-04-26,99282.22469999996
44_83_2013-05-03,112260.04920000007
44_83_2013-05-10,111648.41600000008
44_83_2013-05-17,114316.70780000012
44_83_2013-05-24,103236.49349999998
44_83_2013-05-31,97549.09120000001
44_83_2013-06-07,103176.37409999993
44_83_2013-06-14,101707.37599999999
44_83_2013-06-21,100802.18839999998
44_83_2013-06-28,95465.65950000002
44_83_2013-07-05,95353.82160000004
44_83_2013-07-12,96315.0458
44_83_2013-07-19,97446.35020000003
44_83_2013-07-26,99299.37200000003
44_85_2012-11-02,95746.07899999998
44_85_2012-11-09,28301.985899999985
44_85_2012-11-16,28617.545700000002
44_85_2012-11-23,28014.165500000003
44_85_2012-11-30,29958.313000000002
44_85_2012-12-07,25597.544500000007
44_85_2012-12-14,23835.8471
44_85_2012-12-21,26060.946699999982
44_85_2013-01-04,27317.155300000013
44_85_2013-01-11,24932.59870000001
44_85_2013-01-18,27830.842300000008
44_85_2013-01-25,26009.112100000006
44_85_2013-02-01,28098.312500000004
44_85_2013-02-08,31069.083400000018
44_85_2013-02-15,31288.58179999999
44_85_2013-02-22,28784.062499999996
44_85_2013-03-01,32779.26270000002
44_85_2013-03-08,33850.191200000016
44_85_2013-03-15,32949.5342
44_85_2013-03-22,32173.60490000002
44_85_2013-03-29,35294.5432
44_85_2013-04-05,34097.54179999998
44_85_2013-04-12,37592.28
44_85_2013-04-19,36128.81539999999
44_85_2013-04-26,37716.89700000002
44_85_2013-05-03,44252.047399999996
44_85_2013-05-10,43984.073000000004
44_85_2013-05-17,43877.08799999999
44_85_2013-05-24,47005.147000000004
44_85_2013-05-31,46237.21740000001
44_85_2013-06-07,40307.72619999996
44_85_2013-06-14,62209.31809999999
44_85_2013-06-21,64190.8096
44_85_2013-06-28,64658.54530000002
44_85_2013-07-05,65306.01619999995
44_85_2013-07-12,61791.939399999974
44_85_2013-07-19,60183.1556
44_85_2013-07-26,65713.42430000001
44_87_2012-11-02,64770.001199999955
44_87_2012-11-09,63143.5725
44_87_2012-11-16,70082.57040000004
44_87_2012-11-23,66749.02060000002
44_87_2012-11-30,70422.8034
44_87_2012-12-07,74001.61279999992
44_87_2012-12-14,75132.43269999992
44_87_2012-12-21,71548.36420000001
44_87_2012-12-28,14227.986199999994
44_87_2013-01-04,14818.112799999977
44_87_2013-01-11,13031.387699999997
44_87_2013-01-18,12745.156499999988
44_87_2013-01-25,11459.384100000001
44_87_2013-02-01,11257.063300000003
44_87_2013-02-08,11849.849299999993
44_87_2013-02-15,11119.843699999996
44_87_2013-02-22,13115.340899999992
44_87_2013-03-01,16052.363600000008
44_87_2013-03-08,15016.627100000009
44_87_2013-03-15,16545.430000000004
44_87_2013-03-22,20288.25200000002
44_87_2013-03-29,23484.35490000002
44_87_2013-04-05,19684.037000000015
44_87_2013-04-12,16262.813399999995
44_87_2013-04-19,15440.599799999995
44_87_2013-04-26,16632.92289999999
44_87_2013-05-03,16666.005099999988
44_87_2013-05-10,15788.125799999985
44_87_2013-05-17,15341.088599999986
44_87_2013-05-24,16872.873199999995
44_87_2013-05-31,16670.269799999995
44_87_2013-06-07,16235.612700000009
44_87_2013-06-14,17843.366100000003
44_87_2013-06-21,16831.1945
44_87_2013-06-28,18246.144500000017
44_87_2013-07-05,19471.687199999997
44_87_2013-07-12,22135.115800000007
44_87_2013-07-19,18657.9883
44_87_2013-07-26,7875.155299999997
44_90_2012-11-02,9687.207499999995
44_90_2012-11-09,8663.186299999996
44_90_2012-11-16,9475.359799999998
44_90_2012-11-23,7034.239300000003
44_90_2012-11-30,6963.935200000003
44_90_2012-12-07,7926.028300000005
44_90_2012-12-14,7284.8681000000015
44_90_2012-12-21,7462.1101000000035
44_90_2012-12-28,9081.244499999995
44_90_2013-01-04,9213.155899999994
44_90_2013-01-11,9134.168199999996
44_90_2013-01-18,9290.917000000003
44_90_2013-01-25,9352.9913
44_90_2013-02-01,9104.566900000002
44_90_2013-02-08,66.28410000000002
44_90_2013-02-15,1709.598
44_90_2013-02-22,1546.5032
44_90_2013-03-01,761.8562
44_90_2013-03-08,1215.6
44_90_2013-03-15,47.93930000000001
44_90_2013-03-22,54.545000000000016
44_90_2013-03-29,44.25710000000001
44_90_2013-04-05,74.65310000000001
44_90_2013-04-12,13.099899999999986
44_90_2013-04-19,6.437399999999997
44_90_2013-04-26,46014.658199999954
44_90_2013-05-03,34569.196399999986
44_90_2013-05-10,16480.46520000001
44_90_2013-05-17,16918.285400000008
44_90_2013-05-24,19973.12940000002
44_90_2013-05-31,29210.883600000016
44_90_2013-06-07,21633.05020000001
44_90_2013-06-14,26354.167599999997
44_90_2013-06-21,29840.105999999985
44_90_2013-06-28,17904.306599999996
44_90_2013-07-05,17887.080500000004
44_90_2013-07-12,17876.70440000001
44_90_2013-07-19,17830.042000000005
44_90_2013-07-26,49000.35080000002
44_91_2012-11-02,51167.631000000016
44_91_2012-11-09,48641.03569999999
44_91_2012-11-16,48860.35349999999
44_91_2012-11-23,48871.98619999999
44_91_2012-11-30,49148.51429999999
44_91_2012-12-07,49384.8599
44_91_2012-12-14,49195.93100000001
44_91_2012-12-21,49016.16370000003
44_91_2012-12-28,56921.16550000001
44_91_2013-01-04,57058.69879999997
44_91_2013-01-11,57424.02339999999
44_91_2013-01-18,57016.86119999999
44_91_2013-01-25,11437.381600000008
44_91_2013-02-01,14079.66790000001
44_91_2013-02-08,17755.90569999999
44_91_2013-02-15,16861.28089999998
44_91_2013-02-22,13018.415400000004
44_91_2013-03-01,12651.960599999999
44_91_2013-03-08,11510.275799999994
44_91_2013-03-15,10488.618199999994
44_91_2013-03-22,10553.140099999991
44_91_2013-03-29,10098.665599999998
44_91_2013-04-05,12087.587500000012
44_91_2013-04-12,24740.900500000003
44_91_2013-04-19,30267.016600000017
44_91_2013-04-26,32886.043199999986
44_91_2013-05-03,34280.81219999997
44_91_2013-05-10,34764.264200000005
44_91_2013-05-17,34637.46310000001
44_91_2013-05-24,34759.57950000001
44_91_2013-05-31,34545.137100000014
44_91_2013-06-07,34587.89330000002
44_91_2013-06-14,34698.56540000001
44_91_2013-06-21,34743.08820000002
44_91_2013-06-28,31344.583199999994
44_91_2013-07-05,31888.348899999997
44_91_2013-07-12,31842.930599999996
44_91_2013-07-19,32467.95599999999
44_91_2013-07-26,25777.991499999975
44_92_2012-11-02,42432.5349
44_92_2012-11-09,20334.318700000007
44_92_2012-11-16,21514.341900000014
44_92_2012-11-23,23935.220699999983
44_92_2012-11-30,28820.8078
44_92_2012-12-07,26797.836599999988
44_92_2012-12-14,29240.8018
44_92_2012-12-21,27347.125300000003
44_92_2012-12-28,19749.744100000014
44_92_2013-01-04,20596.459400000014
44_92_2013-01-11,19204.389200000005
44_92_2013-01-18,19067.8201
44_92_2013-01-25,3424.767299999999
44_92_2013-02-01,5430.047199999997
44_92_2013-02-08,2238.996900000001
44_92_2013-02-15,2354.9588
44_92_2013-02-22,3624.9636000000023
44_92_2013-03-01,4056.432100000006
44_92_2013-03-08,3965.7773000000016
44_92_2013-03-15,4213.866500000002
44_92_2013-03-22,4047.0199000000016
44_92_2013-03-29,5138.042300000003
44_92_2013-04-05,5321.188300000001
44_92_2013-04-12,5305.9201
44_92_2013-04-19,5480.472
44_92_2013-04-26,24902.17640000001
44_92_2013-05-03,76303.16310000003
44_92_2013-05-10,16197.632799999981
44_92_2013-05-17,15563.904799999991
44_92_2013-05-24,18776.53809999999
44_92_2013-05-31,21203.570799999983
44_92_2013-06-07,21287.750800000005
44_92_2013-06-14,32756.74889999999
44_92_2013-06-21,32824.0748
44_92_2013-06-28,36301.640600000035
44_92_2013-07-05,35272.618500000026
44_92_2013-07-12,32222.86760000002
44_92_2013-07-19,31691.673200000023
44_92_2013-07-26,36569.37540000001
44_93_2012-11-02,37296.11219999998
44_93_2012-11-09,33504.30739999999
44_93_2012-11-16,33883.26439999999
44_93_2012-11-23,33491.868099999985
44_93_2012-11-30,33659.450199999985
44_93_2012-12-07,33787.746199999994
44_93_2012-12-14,33753.63199999999
44_93_2012-12-21,33754.601599999995
44_93_2012-12-28,31241.696000000007
44_93_2013-01-04,31965.655800000004
44_93_2013-01-11,31807.95920000001
44_93_2013-01-18,32075.4033
44_93_2013-01-25,28403.24090000002
44_93_2013-02-01,21589.994700000007
44_93_2013-02-08,18701.12499999997
44_93_2013-02-15,17601.78119999998
44_93_2013-02-22,19134.14759999998
44_93_2013-03-01,18660.870399999978
44_93_2013-03-08,19593.168599999986
44_93_2013-03-15,25546.020999999986
44_93_2013-03-22,26548.98999999998
44_93_2013-03-29,50190.473999999995
44_93_2013-04-05,52413.70930000003
44_93_2013-04-12,43608.875599999985
44_93_2013-04-19,43141.15019999999
44_93_2013-04-26,18357.217100000016
44_93_2013-05-03,15702.339200000006
44_93_2013-05-10,12243.793700000002
44_93_2013-05-17,14853.741700000006
44_93_2013-05-24,12442.439000000002
44_93_2013-05-31,14024.068399999995
44_93_2013-06-07,13836.532999999994
44_93_2013-06-14,14708.72899999999
44_93_2013-06-21,14922.694299999996
44_93_2013-06-28,17338.787999999997
44_93_2013-07-05,16917.69569999999
44_93_2013-07-12,16723.668999999998
44_93_2013-07-19,16978.0279
44_93_2013-07-26,15483.503600000005
44_94_2012-11-02,18303.100699999988
44_94_2012-11-09,15695.489600000008
44_94_2012-11-16,16005.6318
44_94_2012-11-23,13967.2735
44_94_2012-11-30,13999.683599999997
44_94_2012-12-07,13655.375399999994
44_94_2012-12-14,12866.672499999995
44_94_2012-12-21,12355.457999999999
44_94_2012-12-28,18591.25179999999
44_94_2013-01-04,16782.320899999977
44_94_2013-01-11,15735.835700000005
44_94_2013-01-18,14927.586299999988
44_94_2013-01-25,3747.3242999999975
44_94_2013-02-01,3673.0747999999994
44_94_2013-02-08,3219.190499999999
44_94_2013-02-15,3129.5827000000013
44_94_2013-02-22,3303.108399999999
44_94_2013-03-01,3296.8835000000017
44_94_2013-03-08,3349.2649
44_94_2013-03-15,3519.8522000000003
44_94_2013-03-22,3481.0338
44_94_2013-03-29,4855.036899999999
44_94_2013-04-05,4994.302800000001
44_94_2013-04-12,4972.026800000003
44_94_2013-04-19,5014.945200000004
44_94_2013-04-26,34769.23859999997
44_94_2013-05-03,33916.57659999998
44_94_2013-05-10,33124.44250000003
44_94_2013-05-17,33064.01750000001
44_94_2013-05-24,32676.12540000003
44_94_2013-05-31,32804.25690000001
44_94_2013-06-07,32813.944400000015
44_94_2013-06-14,32425.713900000024
44_94_2013-06-21,32732.624100000026
44_94_2013-06-28,33466.558300000004
44_94_2013-07-05,34614.508799999996
44_94_2013-07-12,34488.6528
44_94_2013-07-19,34510.99010000001
44_94_2013-07-26,17214.222700000006
44_95_2012-11-02,24774.03710000001
44_95_2012-11-09,16314.891500000005
44_95_2012-11-16,16437.453999999998
44_95_2012-11-23,16622.95020000001
44_95_2012-11-30,16930.503900000007
44_95_2012-12-07,16704.71620000001
44_95_2012-12-14,16612.011800000015
44_95_2012-12-21,16673.013600000013
44_95_2012-12-28,16674.879999999994
44_95_2013-01-04,17092.527199999993
44_95_2013-01-11,16919.007299999994
44_95_2013-01-18,17047.431999999997
44_95_2013-01-25,4386.4212
44_95_2013-02-01,2997.615700000001
44_95_2013-02-08,2650.2828999999997
44_95_2013-02-15,3166.158099999999
44_95_2013-02-22,2663.831699999999
44_95_2013-03-01,3669.8379999999997
44_95_2013-03-08,5135.5804999999955
44_95_2013-03-15,12061.69160000001
44_95_2013-03-22,20983.170000000006
44_95_2013-03-29,36719.0614
44_95_2013-04-05,37133.53170000001
44_95_2013-04-12,22617.9199
44_95_2013-04-19,18831.7644
44_95_2013-04-26,13349.251699999983
44_95_2013-05-03,15523.547200000005
44_95_2013-05-10,10914.911900000001
44_95_2013-05-17,10952.683999999997
44_95_2013-05-24,11153.974099999998
44_95_2013-05-31,11835.0522
44_95_2013-06-07,11734.209800000004
44_95_2013-06-14,11130.2011
44_95_2013-06-21,10964.208799999995
44_95_2013-06-28,10447.215800000007
44_95_2013-07-05,10809.039600000002
44_95_2013-07-12,11217.611099999996
44_95_2013-07-19,11145.108799999996
44_95_2013-07-26,18457.580900000004
44_96_2012-11-02,50940.96500000001
44_96_2012-11-09,2577.808200000004
44_96_2012-11-16,2352.477300000004
44_96_2012-11-23,2781.823900000003
44_96_2012-11-30,10315.126199999997
44_96_2012-12-07,1048.8680999999992
44_96_2012-12-14,2685.0028000000007
44_96_2012-12-21,4382.118700000001
44_96_2012-12-28,-0.2108000000000001
44_96_2013-01-04,0.32949999999999996
44_96_2013-01-11,0.7888999999999997
44_96_2013-01-18,1876.8571999999997
44_96_2013-01-25,1954.5718000000008
44_96_2013-02-01,1205.3453999999997
44_96_2013-02-08,1149.3727999999996
44_96_2013-02-15,1208.6549999999997
44_96_2013-02-22,1120.1844999999998
44_96_2013-03-01,1167.9945999999998
44_96_2013-03-08,1216.9776
44_96_2013-03-15,1200.4123999999997
44_96_2013-03-22,1154.5752999999995
44_96_2013-03-29,1137.0576999999994
44_96_2013-04-05,1115.8923999999997
44_96_2013-04-12,1114.2158
44_96_2013-04-19,4459.191299999995
44_96_2013-04-26,4733.309999999997
44_96_2013-05-03,4753.509400000005
44_96_2013-05-10,4569.420200000003
44_96_2013-05-17,4912.304400000003
44_96_2013-05-24,5168.162599999998
44_96_2013-05-31,5500.179099999999
44_96_2013-06-07,5231.315699999997
44_96_2013-06-14,5322.0392999999995
44_96_2013-06-21,6602.233799999999
44_96_2013-06-28,6348.140400000001
44_96_2013-07-05,6322.2031
44_96_2013-07-12,6461.239500000001
44_96_2013-07-19,4870.991400000003
44_96_2013-07-26,6016.661699999998
44_97_2012-11-02,4269.581500000002
44_97_2012-11-09,4176.672000000003
44_97_2012-11-16,4480.975199999997
44_97_2012-11-23,4783.283099999997
44_97_2012-11-30,4761.266399999998
44_97_2012-12-07,4740.796399999999
44_97_2012-12-14,4674.8778
44_97_2012-12-21,5161.017499999996
44_97_2012-12-28,5320.2999999999965
44_97_2013-01-04,5261.467299999995
44_97_2013-01-11,5363.518099999996
44_97_2013-01-18,10767.784500000003
44_97_2013-01-25,12549.47179999999
44_97_2013-02-01,11686.754800000002
44_97_2013-02-08,12194.262200000003
44_97_2013-02-15,12191.462700000005
44_97_2013-02-22,12450.750499999998
44_97_2013-03-01,12418.6815
44_97_2013-03-08,10823.775800000003
44_97_2013-03-15,10764.263199999998
44_97_2013-03-22,10064.0178
44_97_2013-03-29,10459.785399999999
44_97_2013-04-05,10793.292199999998
44_97_2013-04-12,10851.723100000001
44_97_2013-04-19,22807.28520000001
44_97_2013-04-26,26120.500000000015
44_97_2013-05-03,15711.879999999994
44_97_2013-05-10,15865.536099999992
44_97_2013-05-17,16132.648200000012
44_97_2013-05-24,18271.5772
44_97_2013-05-31,18508.303200000013
44_97_2013-06-07,18722.949200000014
44_97_2013-06-14,18845.131500000003
44_97_2013-06-21,23253.221199999996
44_97_2013-06-28,20972.12479999998
44_97_2013-07-05,20100.005500000014
44_97_2013-07-12,20097.466899999996
44_97_2013-07-19,5962.368499999998
44_97_2013-07-26,9388.374300000001
44_98_2012-11-02,2700.605499999995
44_98_2012-11-09,3142.018699999997
44_98_2012-11-16,4323.1438
44_98_2012-11-23,4891.578000000005
44_98_2012-11-30,5182.212000000005
44_98_2012-12-07,4829.316200000002
44_98_2012-12-14,4799.239000000002
44_98_2012-12-21,4370.347300000001
44_98_2012-12-28,3676.8852000000015
44_98_2013-01-04,3689.940900000002
44_98_2013-01-11,4646.552600000004
44_98_2013-01-18,9287.043600000003
44_98_2013-01-25,9487.213099999997
44_98_2013-02-01,4982.895199999997
44_98_2013-02-08,5384.582799999996
44_98_2013-02-15,5705.8057
44_98_2013-02-22,6733.540199999997
44_98_2013-03-01,6850.216099999999
44_98_2013-03-08,7108.459699999999
44_98_2013-03-15,7283.210999999999
44_98_2013-03-22,8752.563999999995
44_98_2013-03-29,8198.182700000003
44_98_2013-04-05,7572.040799999997
44_98_2013-04-12,7438.676499999998
44_98_2013-04-19,8774.011100000002
44_98_2013-04-26,9359.516799999996
44_98_2013-05-03,5005.223900000001
44_98_2013-05-10,5278.0886
